line_id,country,sha256,locator,ordinal,label,classification,own_status,own_status_axis,own_sector,groups,recorded_at,notes
zaf-jet-investment-register-q1-2026-overall-data-18,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK009",18,Skills Research Programme,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-19,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK010",19,Skills Research Programme,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-20,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK011",20,Skills Capacity Development Initiative,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-21,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK012",21,JT-Mpumalanga Skills Development: Green Entrepreneurship Skills,register_allocation,D. Completed,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-22,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK013",22,Electricity Infrastructure Development,register_allocation,C. Implementation Phase,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-23,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK014",23,Electricity Wind Energy Project,register_allocation,D. Completed,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-24,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK015",24,Sturdee Energy Equity Investment,register_allocation,C. Implementation Phase,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-25,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK018",25,SADEPP,register_allocation,A. Planned,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-26,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK019",26,JET Youth seminar,register_allocation,D. Completed,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-27,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID DK020",27,Reducing Food Loss and Waste (FLW) and Building Climate Resilience Among Smallholder Farmers in South Africa,register_allocation,C. Implementation Phase,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-28,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU001",28,PCC Energy Modelling Support,register_allocation,D. Completed,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-29,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU002",29,Climate Champions CSO Programme,register_allocation,C. Implementation Phase,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-30,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU003",30,PCC Stakeholder and Community Engagement Support,register_allocation,C. Implementation Phase,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-31,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU004",31,PCC Energy Modelling Support,register_allocation,D. Completed,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-32,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU005",32,Municipal Climate Resilience Programme,register_allocation,C. Implementation Phase,delivery,Municipalities,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-33,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU006",33,Skills Research Programme,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-34,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU007",34,Skills Research Programme,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-35,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU008",35,Green Hydrogen Infrastructure Development,register_allocation,C. Implementation Phase,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-36,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU010",36,Skills Research Programme,register_allocation,A. Planned,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-37,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU011",37,Technical Assistance Facility Support to South Africa's Just Energy Transition,register_allocation,C. Implementation Phase,delivery,Energy Efficiency,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-38,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU012",38,Green Hydrogen Development Programme,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-39,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU013",39,JT-Mpumalanga Solar Energy: MSME Green Energy Finance Support,register_allocation,A. Planned,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-40,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU014",40,Electricity Technical Assistance Programme,register_allocation,D. Completed,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-41,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU015",41,Green Hydrogen Development Programme,register_allocation,A. Planned,delivery,Green hydrogen,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-42,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU016",42,Green Hydrogen Infrastructure Development,register_allocation,A. Planned,delivery,NEVs,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-43,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU017",43,"For audits for Skills, MSME and TA Facility",register_allocation,A. Planned,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-44,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU018",44,Municipal Climate Resilience Programme,register_allocation,A. Planned,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-45,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU019",45,IIPSA Grant - EIB- JETP,register_allocation,C. Implementation Phase,delivery,Road to Rail,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-46,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU020",46,Support to Southern Africa's green hydrogen value chain — implemented by Climate Investor 3,register_allocation,C. Implementation Phase,delivery,Green hydrogen,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-47,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID EU021",47,PtX Blended Facility,register_allocation,C. Implementation Phase,delivery,Green hydrogen,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-48,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR001",48,Electricity Technical Assistance Programme,register_allocation,D. Completed,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-49,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR002",49,Electricity Solar Energy Project,register_allocation,B. Approved,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-50,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR003",50,Municipal Climate Resilience Programme: Steve Tshwete Diversification Support,register_allocation,D. Completed,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-51,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR004",51,Municipal Climate Resilience Programme: Steve Tshwete Community Explorer,register_allocation,D. Completed,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-52,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR005",52,Mpumalanga Just Transition Programme: Participatory Energy Transition Co-design,register_allocation,D. Completed,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-53,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR006",53,Municipal Climate Resilience Programme: Emalahleni Energy Poverty Study,register_allocation,C. Implementation Phase,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-54,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR007",54,Electricity Solar Energy Project,register_allocation,C. Implementation Phase,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-55,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR009",55,Mpumalanga Just Transition Programme: Steve Tshwete Social Policy Mapping,register_allocation,D. Completed,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-56,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR010",56,Mpumalanga Just Transition Programme: Mining Ghost Town Revitalisation Study,register_allocation,D. Completed,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-57,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR011",57,PCC Just Transition Partnering Implementation Model,register_allocation,D. Completed,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-58,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR012",58,Just Transition Support Programme,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-59,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR013",59,Skills Communication Initiative,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-60,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR014",60,Just Transition Support Programme,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-61,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR015",61,Mpumalanga Just Transition Programme: Social Protection Financing Study,register_allocation,D. Completed,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-62,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR016",62,Mpumalanga Just Transition Programme: Nkangala Skills Ecosystem Mapping,register_allocation,D. Completed,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-63,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR017",63,Municipal Climate Resilience Programme,register_allocation,D. Completed,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-64,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR019",64,Skills Technical Assistance Programme,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-65,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR020",65,JT-Mpumalanga Community Development: JET Funding Platform Operationalisation,register_allocation,C. Implementation Phase,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-66,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR021",66,JT-Mpumalanga Community Development: Komati Socio-economic Support,register_allocation,A. Planned,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-67,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FR022",67,JT-Mpumalanga Community Development: Gender Mainstreaming Support,register_allocation,B. Approved,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-68,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FP001.1",68,Social Employment Fund -Komati,register_allocation,C. Implementation Phase,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-69,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FP001.2",69,TIPs: Just Transition Labour Centre,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-70,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FP001.3",70,JET-Skilling for Employment in Action,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-71,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FP001.4",71,Dipaleseng Just Energy Transition Indalopreneur project (D JET-IP),register_allocation,C. Implementation Phase,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-72,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID FP001.5",72,Electrifying the South African Minibus Taxi,register_allocation,B. Approved,delivery,NEVs,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-73,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR001",73,Electricity Technical Assistance Programme,register_allocation,C. Implementation Phase,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-74,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR002",74,"SAGEN CET ""“ Capacities for the Energy Transition",register_allocation,D. Completed,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-75,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR003",75,"SAGEN ""“ South African-German Energy Programme IV",register_allocation,D. Completed,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-76,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR004",76,PtX Hub,register_allocation,C. Implementation Phase,delivery,Green hydrogen,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-77,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR006",77,"SAGEN CET II ""“ Capacities for the Energy Transition",register_allocation,C. Implementation Phase,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-78,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR007",78,Just Transition to a Decarbonised Economy (JUST SA),register_allocation,C. Implementation Phase,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-79,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR008",79,Electricity Community Development Initiative,register_allocation,C. Implementation Phase,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-80,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR009",80,Electricity Infrastructure Development,register_allocation,B. Approved,delivery,Electricity,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-81,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR011",81,Green Hydrogen Infrastructure Development,register_allocation,C. Implementation Phase,delivery,Green hydrogen,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-82,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR012",82,H2.SA Promoting a South African green and sustainable hydrogen economy.,register_allocation,D. Completed,delivery,Green hydrogen,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-83,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR013",83,Skills Development Programme,register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-84,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR014",84,Skills Development Programme,register_allocation,B. Approved,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-85,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR014b",85,Skills4Jet II,register_allocation,A. Planned,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-86,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR015",86,Career Path Development for Employment (CPD4E),register_allocation,C. Implementation Phase,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-87,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR016",87,Support to the Presidential Youth Employment Intervention - S2PYEI,register_allocation,D. Completed,delivery,Skills,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-88,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR017",88,Climate Support Programme (CSP 4),register_allocation,C. Implementation Phase,delivery,Municipalities,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-89,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR018",89,Green Economy Transition (GET),register_allocation,C. Implementation Phase,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-90,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR019",90,JT-Mpumalanga Community Development: Peer Learning Exchange,register_allocation,C. Implementation Phase,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-91,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR020*",91,JT-Mpumalanga Capacity Development: Subnational JET Capacity Building,register_allocation,B. Approved,delivery,JT-Mpumalanga,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-92,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR021",92,Green Hydrogen Research Programme,register_allocation,C. Implementation Phase,delivery,Green hydrogen,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-93,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR022",93,Green Hydrogen Technical Assistance Programme,register_allocation,C. Implementation Phase,delivery,Green hydrogen,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-94,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR023",94,Skills Research Programme,register_allocation,A. Planned,delivery,Skills,,2026-09-23,
