line_id,country,sha256,locator,ordinal,label,classification,own_status,own_status_axis,own_sector,groups,recorded_at,notes
idn-cipp-2023-cpr-mirror-geothermal-5,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 5",5,PLTP Bedugul,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-6,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 6",6,PLTP Candi Umbul Telomoyo,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-7,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 7",7,PLTP Cibuni (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-8,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 8",8,PLTP Dieng (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-9,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 9",9,PLTP Dieng (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-10,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 10",10,PLTP Dieng (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-11,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 11",11,PLTP Dieng (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-12,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 12",12,PLTP Dieng (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-13,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 13",13,PLTP Dieng (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-14,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 14",14,PLTP Gunung Salak 7,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-15,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 15",15,PLTP Gunung Salak 8,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-16,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 16",16,PLTP Halmahera (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-17,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 17",17,PLTP Hululais,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-18,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 18",18,PLTP Ijen (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-19,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 19",19,PLTP Ijen (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-20,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 20",20,PLTP Ijen (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-21,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 21",21,PLTP Jaboi (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-22,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 22",22,PLTP Jaboi (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-23,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 23",23,PLTP Jaboi (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-24,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 24",24,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-25,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 25",25,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-26,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 26",26,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-27,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 27",27,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-28,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 28",28,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-29,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 29",29,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-30,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 30",30,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-31,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 31",31,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-32,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 32",32,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-33,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 33",33,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-34,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 34",34,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-35,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 35",35,PLTP Java-Bali (Kuota) Tersebar,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-36,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 36",36,PLTP Kotamobagu 1,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-37,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 37",37,PLTP Kotamobagu 2,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-38,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 38",38,PLTP Kotamobagu 3,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-39,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 39",39,PLTP Kotamobagu 4,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-40,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 40",40,PLTP Mataloko,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-41,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 41",41,PLTP Muara Laboh (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-42,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 42",42,PLTP Muara Laboh (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-43,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 43",43,PLTP Patuha (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-44,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 44",44,PLTP Patuha (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-45,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 45",45,PLTP Patuha (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-46,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 46",46,PLTP Patuha (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-47,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 47",47,PLTP Patuha (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-48,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 48",48,PLTP Patuha (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-49,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 49",49,PLTP Patuha (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-50,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 50",50,PLTP Rajabasa (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-51,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 51",51,PLTP Rajabasa (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-52,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 52",52,PLTP Sokoria (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-53,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 53",53,PLTP Sokoria (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-54,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 54",54,PLTP Sokoria (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-55,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 55",55,PLTP Sungai Penuh (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-56,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 56",56,PLTP Ulumbu,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-57,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 57",57,PLTP Ungaran,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-58,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 58",58,PLTP Wayang Windu 3 (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-59,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 59",59,PLTP Wayang Windu 4 (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-60,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 60",60,PLTP Atadei,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-61,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 61",61,PLTP Danau Ranau,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-62,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 62",62,PLTP Gunung Sirung,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-63,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 63",63,PLTP Gunung Talang Bukit Kili,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-64,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 64",64,PLTP Gunung Ungaran,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-65,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 65",65,PLTP Jaboi,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-66,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 66",66,PLTP Kaldera Danau Banten,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-67,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 67",67,PLTP Kepahiang,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-68,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 68",68,PLTP Oka Ile Ange,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-69,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 69",69,PLTP Songa Wayaua,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-70,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 70",70,PLTP Tangkuban Perahu,named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-71,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 71",71,PLTP Telaga Ngebel (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-72,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 72",72,PLTP Telaga Ngebel (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
idn-cipp-2023-cpr-mirror-geothermal-73,IDN,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 73",73,PLTP Telaga Ngebel (FTP2),named_item,,,,,2026-09-23,CIPP priority-project line; plan values are not financing events
