agreement_id,country,instrument,modality,sector,currency,tranche_of,notes
agreement-zaf-register-gr026b,ZAF,Grants,unknown,Electricity,EUR,,Legacy zaf-register-gr026b; Renewable Energy & Green Hydrogen Financing Facility (REGHF) - Accompanying measure
agreement-zaf-register-gr027,ZAF,Concessional loans,unknown,Municipalities,EUR,,Legacy zaf-register-gr027; Climate-friendly and energy-efficient Urban Development in South Africa
agreement-zaf-register-gr028,ZAF,Concessional loans,unknown,Electricity,EUR,,Legacy zaf-register-gr028; Support Programme for the Just Energy Transition (JET)
agreement-zaf-register-gr028b,ZAF,Grants,unknown,Electricity,EUR,,Legacy zaf-register-gr028b; Support Programme for the Just Energy Transition (JET) - Accompanying measure
agreement-zaf-register-gr029,ZAF,Concessional loans,unknown,Electricity,EUR,,Legacy zaf-register-gr029; Support Programme for the Just Energy Transition (JET) II
agreement-zaf-register-gr029b,ZAF,Grants,unknown,Electricity,EUR,,Legacy zaf-register-gr029b; Support Programme for the Just Energy Transition (JET) II - Accompanying measure
agreement-zaf-register-gr030,ZAF,Grants,unknown,Green hydrogen,EUR,,Legacy zaf-register-gr030; Funding Programme Green Hydrogen South Africa II
agreement-zaf-register-gr031,ZAF,Policy Loans,unknown,Electricity,EUR,,Legacy zaf-register-gr031; Policy-based loan I and II
agreement-zaf-register-gr032,ZAF,Grants,unknown,Skills,EUR,,Legacy zaf-register-gr032; Skills & Employment Program (IRM) II
agreement-zaf-register-gr033,ZAF,Grants,unknown,Electricity,EUR,,Legacy zaf-register-gr033; Strengthening Societal Participation in SA's Energy Transition
agreement-zaf-register-gr034,ZAF,Grants,unknown,Green hydrogen,EUR,,Legacy zaf-register-gr034; Promotion of the energy value chains green hydrogen and battery production (H2.SA II plus)
agreement-zaf-register-gr035,ZAF,Grants,unknown,Electricity,EUR,,Legacy zaf-register-gr035; South African-German Energy Programme 5 (SAGEN 5)
agreement-zaf-register-gr036,ZAF,Grants,unknown,NEVs,EUR,,Legacy zaf-register-gr036; Leapfrogging to Zero Emission Transport in Sub Saharan Africa
agreement-zaf-register-gr037,ZAF,Grants,unknown,Electricity,EUR,,Legacy zaf-register-gr037; Integrated NDC Implementation Support in South Africa
agreement-zaf-register-gr038,ZAF,Grants,unknown,Green hydrogen,EUR,,Legacy zaf-register-gr038; Hydrogen Ramp-Up Programme (H2Uppp)
agreement-zaf-register-gr039,ZAF,Policy Loans,unknown,Electricity,EUR,,Legacy zaf-register-gr039; Policy-based loan III
agreement-zaf-register-gr040,ZAF,Concessional loans,unknown,Green hydrogen,EUR,,Legacy zaf-register-gr040; Support Programme for the Just Energy Transition (JET) III
agreement-zaf-register-gr041,ZAF,Grants,unknown,Green hydrogen,EUR,,Legacy zaf-register-gr041; Support Programme for the Just Energy Transition (JET) III - Accompanying measure
agreement-zaf-register-nl001-1,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl001-1; (CERF23ZA1O) Water catchment in Grootvlei area
agreement-zaf-register-nl001-2,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl001-2; (CERF24ZA1I) Waterstudy Horticulture Grootvlei
agreement-zaf-register-nl001-3,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,"Legacy zaf-register-nl001-3; ""Study: Repurposing Grootvlei power station into a sustainable and agriculture area"
agreement-zaf-register-nl001-4,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl001-4; Community Engagement Grootvlei
agreement-zaf-register-nl001-5,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl001-5; Grootvlei Horticulture Expertise Facility Training Impact Cluster
agreement-zaf-register-nl001-6,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl001-6; Subsidy Greenhouse EARN
agreement-zaf-register-nl001-7,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl001-7; Grootvlei Horticulture Demonstration Facility Development
agreement-zaf-register-nl001-8,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,"Legacy zaf-register-nl001-8; ""Grootvlei Horticulture Demonstration Facility Development 2"
agreement-zaf-register-nl001-9,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl001-9; Exchange programme on just transition and agricultural developments
agreement-zaf-register-nl002,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl002; JT-Mpumalanga Community Development: Youth in Action
agreement-zaf-register-nl003,ZAF,Grants,unknown,Municipalities,EUR,,Legacy zaf-register-nl003; Municipalities Technical Assistance Programme
agreement-zaf-register-nl004,ZAF,Grants,unknown,Green hydrogen,EUR,,Legacy zaf-register-nl004; Green Hydrogen Development Programme
agreement-zaf-register-nl005,ZAF,Grants,unknown,Green hydrogen,EUR,,Legacy zaf-register-nl005; Green Hydrogen Development Programme
agreement-zaf-register-nl006,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl006; JT-Mpumalanga Skills Development: Mining Sector Social Dialogue Skills
agreement-zaf-register-nl007,ZAF,Grants,unknown,Skills,EUR,,Legacy zaf-register-nl007; Sustainable Solar Job Creation
agreement-zaf-register-nl008,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,"Legacy zaf-register-nl008; GIS based, sparial overview Grootvlei Catchment aea"
agreement-zaf-register-nl009,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl009; Economic Drivers Study
agreement-zaf-register-nl010,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl010; Baseline study Grootvlei
agreement-zaf-register-nl011,ZAF,Grants,unknown,JT-Mpumalanga,EUR,,Legacy zaf-register-nl011; Liaison Grootvlei
agreement-zaf-register-nl012,ZAF,Grants,unknown,Municipalities,EUR,,Legacy zaf-register-nl012; Alternative Waste Treatment Technology Johannesburg
agreement-zaf-register-sw001,ZAF,Grants,unknown,Municipalities,CHF,,Legacy zaf-register-sw001; Municipal Climate Resilience Programme
agreement-zaf-register-sw002,ZAF,Grants,unknown,Municipalities,CHF,,Legacy zaf-register-sw002; Municipalities Project Preparation Initiative
agreement-zaf-register-sw003,ZAF,Grants,unknown,Municipalities,CHF,,Legacy zaf-register-sw003; Municipal Climate Resilience Programme
agreement-zaf-register-sw004,ZAF,Grants,unknown,Skills,CHF,,Legacy zaf-register-sw004; Skills Capacity Development Initiative
agreement-zaf-register-sw005,ZAF,Grants,unknown,Electricity,CHF,,Legacy zaf-register-sw005; Municipal Climate Resilience Programme
agreement-zaf-register-sw006,ZAF,Grants,unknown,Municipalities,CHF,,Legacy zaf-register-sw006; Municipalities Infrastructure Development
agreement-zaf-register-sw007,ZAF,Grants,unknown,Electricity,CHF,,Legacy zaf-register-sw007; Electricity Energy Storage Project
agreement-zaf-register-sw008,ZAF,Grants,unknown,Electricity,CHF,,Legacy zaf-register-sw008; Electricity Technical Assistance Programme
agreement-zaf-register-sw009,ZAF,Grants,unknown,Municipalities,CHF,,Legacy zaf-register-sw009; Municipalities Infrastructure Development
agreement-zaf-register-uk001,ZAF,Grants,unknown,Electricity,USD,,Legacy zaf-register-uk001; Electricity Technical Assistance Programme
agreement-zaf-register-uk002,ZAF,Grants,unknown,Electricity,USD,,Legacy zaf-register-uk002; Electricity Technical Assistance Programme
agreement-zaf-register-uk003,ZAF,Grants,unknown,Electricity,GBP,,Legacy zaf-register-uk003; Electricity Grid Infrastructure Programme
agreement-zaf-register-uk005,ZAF,Grants,unknown,Electricity,GBP,,Legacy zaf-register-uk005; Municipal Climate Resilience Programme
agreement-zaf-register-uk006,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk006; Mpumalanga Just Transition Programme: Sector Job Resilience Pathways
agreement-zaf-register-uk007,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk007; Mpumalanga Just Transition Programme: Private Sector Transition Pathways
agreement-zaf-register-uk008,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk008; Climate Finance Accelerator
agreement-zaf-register-uk009,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk009; JT-Mpumalanga Research: Green Economy Cluster and SAREM Support
agreement-zaf-register-uk011,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk011; Municipal Climate Resilience Programme: Coal Municipality Diversification Opportunities
agreement-zaf-register-uk012,ZAF,Grants,unknown,Electricity,GBP,,Legacy zaf-register-uk012; Electricity Capacity Development Initiative
agreement-zaf-register-uk013,ZAF,Grants,unknown,Electricity,GBP,,Legacy zaf-register-uk013; Electricity Capacity Development Initiative
agreement-zaf-register-uk014,ZAF,Grants,unknown,Municipalities,GBP,,Legacy zaf-register-uk014; Municipal Climate Resilience Programme
agreement-zaf-register-uk015,ZAF,Grants,unknown,Municipalities,GBP,,Legacy zaf-register-uk015; Green Hydrogen Development Programme
agreement-zaf-register-uk016,ZAF,Grants,unknown,Municipalities,GBP,,Legacy zaf-register-uk016; Municipalities Technical Assistance Programme
agreement-zaf-register-uk017,ZAF,Grants,unknown,Municipalities,GBP,,Legacy zaf-register-uk017; Municipalities Infrastructure Development
agreement-zaf-register-uk018,ZAF,Grants,unknown,Municipalities,GBP,,Legacy zaf-register-uk018; Municipalities Infrastructure Development
agreement-zaf-register-uk019,ZAF,Grants,unknown,NEVs,GBP,,Legacy zaf-register-uk019; NEVs Technical Assistance Programme
agreement-zaf-register-uk020,ZAF,Grants,unknown,NEVs,GBP,,Legacy zaf-register-uk020; NEVs Technical Assistance Programme
agreement-zaf-register-uk021,ZAF,Grants,unknown,Green hydrogen,GBP,,Legacy zaf-register-uk021; Green Hydrogen Development Programme
agreement-zaf-register-uk022,ZAF,Grants,unknown,Skills,GBP,,Legacy zaf-register-uk022; Green Hydrogen Development Programme
agreement-zaf-register-uk023,ZAF,Grants,unknown,Skills,GBP,,Legacy zaf-register-uk023; Skills Research Programme
agreement-zaf-register-uk024,ZAF,Grants,unknown,Skills,GBP,,Legacy zaf-register-uk024; Skills Development Programme
agreement-zaf-register-uk025,ZAF,Grants,unknown,Electricity,GBP,,Legacy zaf-register-uk025; Electricity Research Programme
agreement-zaf-register-uk026,ZAF,Grants,unknown,Skills,ZAR,,Legacy zaf-register-uk026; PCC Energy Modelling Support
agreement-zaf-register-uk027,ZAF,Grants,unknown,Skills,GBP,,Legacy zaf-register-uk027; Skills Research Programme
agreement-zaf-register-uk028,ZAF,Grants,unknown,Skills,GBP,,Legacy zaf-register-uk028; Skills Infrastructure Development
agreement-zaf-register-uk029,ZAF,Grants,unknown,Skills,GBP,,Legacy zaf-register-uk029; PCC Energy Modelling Support
agreement-zaf-register-uk030,ZAF,Grants,unknown,Skills,GBP,,Legacy zaf-register-uk030; Skills Development Programme
agreement-zaf-register-uk031,ZAF,Grants,unknown,Skills,GBP,,Legacy zaf-register-uk031; Skills Capacity Development Initiative
agreement-zaf-register-uk033,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk033; Municipal Climate Resilience Programme: Municipal Project Pipeline Development
agreement-zaf-register-uk034,ZAF,Grants,unknown,Municipalities,GBP,,Legacy zaf-register-uk034; Municipal Climate Resilience Programme
agreement-zaf-register-uk035,ZAF,Grants,unknown,Municipalities,GBP,,Legacy zaf-register-uk035; PCC Energy Modelling Support
agreement-zaf-register-uk037,ZAF,Grants,unknown,Green hydrogen,GBP,,Legacy zaf-register-uk037; Green Hydrogen Development Programme
agreement-zaf-register-uk039,ZAF,Grants,unknown,Green hydrogen,GBP,,Legacy zaf-register-uk039; Green Hydrogen Technical Assistance Programme
agreement-zaf-register-uk042,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk042; JT-Mpumalanga Research: Coal Power Health Impacts Study
agreement-zaf-register-uk043,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk043; JT-Mpumalanga Technical Assistance: SME Investment Pipeline Support
agreement-zaf-register-uk044,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk044; JT-Mpumalanga Technical Assistance: Agribusiness Investment Support
agreement-zaf-register-uk045,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk045; Mpumalanga Just Transition Programme: Responsible Land Investment Governance
agreement-zaf-register-uk046,ZAF,Grants,unknown,Municipalities,GBP,,Legacy zaf-register-uk046; Municipalities Capacity Development Initiative
agreement-zaf-register-uk047,ZAF,Grants,unknown,Skills,GBP,,Legacy zaf-register-uk047; PCC Energy Modelling Support
agreement-zaf-register-uk048,ZAF,Grants,unknown,Energy Efficiency,USD,,Legacy zaf-register-uk048; Energy Efficiency Infrastructure Development
agreement-zaf-register-uk049,ZAF,Grants,unknown,Energy Efficiency,USD,,Legacy zaf-register-uk049; Energy Efficiency Capacity Development Initiative
agreement-zaf-register-uk050,ZAF,Grants,unknown,Electricity,GBP,,Legacy zaf-register-uk050; South Africa Energy Transition Roadmap (ETR) Development Project
agreement-zaf-register-uk051,ZAF,Grants,unknown,JT-Mpumalanga,GBP,,Legacy zaf-register-uk051; JT-Mpumalanga Solar Energy: Water and Energy Project Preparation
agreement-zaf-register-uk052,ZAF,Grants,unknown,Road to Rail,GBP,,Legacy zaf-register-uk052; Municipal Climate Resilience Programme
agreement-zaf-register-uk053,ZAF,Grants,unknown,Electricity,GBP,,Legacy zaf-register-uk053; Electricity Infrastructure Development
agreement-zaf-register-uk054,ZAF,"Commercial Debt, Equity & Guarantees",unknown,Electricity,USD,,Legacy zaf-register-uk054; PIDG GuarantCo guarantee facility for Africa GreenCo for energy trading
agreement-zaf-register-uk055,ZAF,"Commercial Debt, Equity & Guarantees",unknown,Electricity,USD,,Legacy zaf-register-uk055; Sustainable Power Solutions Limited
agreement-zaf-register-uk056,ZAF,"Commercial Debt, Equity & Guarantees",unknown,Electricity,USD,,Legacy zaf-register-uk056; Etana Liquidity Guarantee
