event_id,date_role,event_precision,event_start,event_end,observed_on,reported_on,date_note
zaf-register-gr011-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr012-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr013-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr014-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr014b-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr015-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr016-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr017-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr018-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr019-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr020-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr021-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr022-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr023-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr024-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr025-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr026-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr026b-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr027-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr028-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr028b-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr029-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr029b-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr030-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr031-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr032-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr033-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr034-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr035-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr036-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr037-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr038-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr039-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr040-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-gr041-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl001-1-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl001-2-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl001-3-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl001-4-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl001-5-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl001-6-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl001-7-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl001-8-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl001-9-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl002-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl003-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl004-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl005-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl006-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl007-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl008-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl009-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl010-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl011-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-nl012-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sw001-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sw002-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sw003-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sw004-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sw005-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sw006-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sw007-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sw008-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sw009-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk001-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk002-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk003-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk005-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk006-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk007-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk008-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk009-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk011-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk012-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk013-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk014-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk015-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk016-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk017-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk018-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk019-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk020-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk021-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk022-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk023-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk024-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk025-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk026-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk027-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk028-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk029-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk030-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk031-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk033-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk034-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk035-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk037-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk039-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk042-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk043-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk044-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk045-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk046-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk047-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk048-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk049-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk050-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk051-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk052-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk053-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk054-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk055-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk056-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk057-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk058-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk059-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk060-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk061-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk062-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk063-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk064-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk065-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk066-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk067-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk068-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk069-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk070-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk071-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk072-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk073-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk074-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk075-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk076-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-uk077-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us001-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us002-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us003-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us004-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us006-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us007-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us008-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us009-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us010-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us011-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us012-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us013-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us014-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us015-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us017-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us018-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us019-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us020-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us021-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us022-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us023-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us024-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us026-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us027-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us028-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us029-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us030-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us031-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us032-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us033-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us034-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us035-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us037-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us038-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-us039-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-afdb001-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-afdb002-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-afdb003-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-afdb004-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-sp001-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-idc001-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-idc002-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-register-idc003-2026-03-30,register,unknown,,,,2026-03-30,Register date; financing signature timing unverified.
zaf-murp-afdb-approved-2026,event,day,2026-07-16,2026-07-16,,2026-07-16,Source identifies this milestone day separately from publication.
zaf-eepbip-maf-approved-2018,other_milestone,unknown,,,,,"August 2018 is an implementation start month, not a dated financing approval; the first day is a legacy placeholder."
idn-approved-isle1-canada-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-sreap-kfw-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-xurya-norfund-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-xurya-bii-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-aset-kfw-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-aset-afd-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-aicet-afd-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-aicet-uk-adb-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-aicet-eu-acgf-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-muara-laboh-jbic-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-saguling-blended-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-mrt-north-south-jica-2025,reporting_cutoff,year,2022-01-01,2022-12-31,2025-11-30,2025-12-02,"Report explicitly gives the approval year; bounds represent year precision, not two events."
idn-approved-mrt-east-west-jica-2025,reporting_cutoff,year,2024-01-01,2024-12-31,2025-11-30,2025-12-02,"Report explicitly gives the approval year; bounds represent year precision, not two events."
idn-approved-wolcot-canada-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-esmap-canada-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-etp-canada-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-cefim-canada-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-cetp-canada-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-enerkey-canada-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-euicf-eu-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-s4i-eu-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
idn-approved-sdg-one-eu-2025,reporting_cutoff,unknown,,,2025-11-30,2025-12-02,November 2025 report cutoff; event day not established.
