case_id,country,source_unit,role,stratum,rank,selected,selection_reason,baseline_alternatives
CID109001,ID,financing,sample,ID|non-energy|110,25,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CID108001,ID,financing,sample,ID|non-energy|421,26,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CIN113303,IN,financing,sample,IN|non-energy|110,27,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CIN109001,IN,financing,sample,IN|non-energy|421,28,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CMA123202,MA,financing,sample,MA|non-energy|110,29,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CMA123201,MA,financing,sample,MA|non-energy|421,30,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN162003,SN,financing,sample,SN|energy|110,31,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN140502,SN,financing,sample,SN|non-energy|110,32,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN148602,SN,financing,sample,SN|non-energy|421,33,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN119303,VN,financing,sample,VN|energy|421,34,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN121401,VN,financing,sample,VN|non-energy|110,35,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN121701,VN,financing,sample,VN|non-energy|421,36,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CZA127301,ZA,financing,sample,ZA|non-energy|110,37,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CAL101202,AL,financing,sample,AL|non-energy|110,38,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CID109002,ID,financing,sample,ID|non-energy|110,39,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CID108301,ID,financing,sample,ID|non-energy|421,40,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CIN110101,IN,financing,sample,IN|non-energy|421,41,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CMA123805,MA,financing,sample,MA|non-energy|110,42,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CMA123801,MA,financing,sample,MA|non-energy|421,43,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN166301,SN,financing,sample,SN|energy|110,44,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN154501,SN,financing,sample,SN|non-energy|110,45,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN148603,SN,financing,sample,SN|non-energy|421,46,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN121801,VN,financing,sample,VN|energy|421,47,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN122801,VN,financing,sample,VN|non-energy|110,48,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN123701,VN,financing,sample,VN|non-energy|421,49,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CID109201,ID,financing,sample,ID|non-energy|110,50,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CID108801,ID,financing,sample,ID|non-energy|421,51,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CIN110401,IN,financing,sample,IN|non-energy|421,52,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CMA124502,MA,financing,sample,MA|non-energy|110,53,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CMA125001,MA,financing,sample,MA|non-energy|421,54,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN169401,SN,financing,sample,SN|energy|110,55,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN154602,SN,financing,sample,SN|non-energy|110,56,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN154601,SN,financing,sample,SN|non-energy|421,57,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN123401,VN,financing,sample,VN|energy|421,58,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN123201,VN,financing,sample,VN|non-energy|110,59,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN123901,VN,financing,sample,VN|non-energy|421,60,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CID110001,ID,financing,sample,ID|non-energy|421,61,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CIN111301,IN,financing,sample,IN|non-energy|421,62,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CMA125006,MA,financing,sample,MA|non-energy|110,63,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CMA125301,MA,financing,sample,MA|non-energy|421,64,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN154901,SN,financing,sample,SN|non-energy|110,65,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CSN155101,SN,financing,sample,SN|non-energy|421,66,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN124101,VN,financing,sample,VN|non-energy|110,67,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CVN124501,VN,financing,sample,VN|non-energy|421,68,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CID111101,ID,financing,sample,ID|non-energy|421,69,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CIN112201,IN,financing,sample,IN|non-energy|421,70,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
CMA125302,MA,financing,sample,MA|non-energy|110,71,False,round-robin lexical strata; no event filtering,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
